table_id_hex	table_id_dec	archive_value	primary_wasm_func	dump_line	namespace	declaring_type_context	signature
0x15BE	5566	59920	48194	728584	System.Net	WebConnection	private void Close(bool reset) { }
0x15C1	5569	59967	48173	728587	System.Net	WebConnection	private void CloseSocket() { }
0x15D1	5585	3339	48173	728090	System.Net	ServicePointScheduler	private void Cleanup() { }
0x15D7	5591	32871	48173	727840	System.Net	ServicePoint	internal void FreeServicePoint() { }
0x15D8	5592	108298	48173	727922	System.Net	ServicePointManager	internal static void RemoveServicePoint(ServicePoint sp) { }
0x15DA	5594	80264	48183	728096	System.Net	ServicePointScheduler	private bool OperationCompleted(ServicePointScheduler.ConnectionGroup group, WebOperation operation) { }
0x15DB	5595	108293	48173	728093	System.Net	ServicePointScheduler	private void RunSchedulerIteration() { }
0x15DD	5597	4506	48194	727947		ServicePointScheduler.ConnectionGroup	public void RemoveConnection(WebConnection connection) { }
0x15E0	5600	142902	48186	302349	System.Threading.Tasks	Task	public static Task<Task> WhenAny(IEnumerable<Task> tasks) { }
0x15E5	5605	48832	32920	302346	System.Threading.Tasks	Task	public static Task<Task> WhenAny(Task[] tasks) { }
0x15E8	5608	53646	3214	296615	System.Threading	CancellationTokenSource	public void Dispose() { }
0x15EC	5612	99590	15413	331963	System.IO	Stream	public void Dispose() { }
0x15ED	5613	78879	48173	703863	Mono.Net.Security	MonoTlsStream	public void Dispose() { }
0x15F0	5616	59971	48186	727831	System.Net	ServicePoint	internal IPHostEntry get_HostEntry() { }
0x15F1	5617	20662	48165	728569	System.Net	WebConnection	internal static WebException GetException(WebExceptionStatus status, Exception error) { }
0x15F2	5618	131080	48186	727188	System.Net	HttpWebRequest	internal bool get_Aborted() { }
0x15F3	5619	131065	48186	296570	System.Threading	CancellationTokenSource	public bool get_IsCancellationRequested() { }
0x15F5	5621	1229	1975	314903	System.Runtime.ExceptionServices	ExceptionDispatchInfo	public static ExceptionDispatchInfo Capture(Exception source) { }
0x15F7	5623	40143	1663	314910	System.Runtime.ExceptionServices	ExceptionDispatchInfo	public void Throw() { }
0x15FB	5627	2826	48186	722001	System.Net	IPAddress	public AddressFamily get_AddressFamily() { }
0x15FD	5629	2027	3916	704736	System	Uri	public int get_Port() { }
0x15FE	5630	78831	48200	722099	System.Net	IPEndPoint	public void .ctor(IPAddress address, int port) { }
0x15FF	5631	80258	48194	730574	System.Net.Sockets	Socket	public void set_NoDelay(bool value) { }
0x1600	5632	80261	48194	727822	System.Net	ServicePoint	internal void KeepAliveSetup(Socket socket) { }
0x1604	5636	59980	2407	704745	System	Uri	public string get_Scheme() { }
0x1605	5637	48826	48183	728816	System.Net	WebConnectionTunnel	internal Task Initialize(Stream stream, CancellationToken cancellationToken) { }
0x1607	5639	99591	48200	703856	Mono.Net.Security	MonoTlsStream	public void .ctor(HttpWebRequest request, NetworkStream networkStream) { }
0x1608	5640	48840	48183	703860	Mono.Net.Security	MonoTlsStream	internal Task<Stream> CreateStream(WebConnectionTunnel tunnel, CancellationToken cancellationToken) { }
0x160A	5642	27790	48186	727167	System.Net	HttpWebRequest	internal static Exception FlattenException(Exception e) { }
0x160B	5643	4210	48186	728908	System.Net	WebOperation	public bool get_Aborted() { }
0x160C	5644	59977	48194	728941	System.Net	WebOperation	internal void ThrowIfClosedOrDisposed(CancellationToken cancellationToken) { }
0x160D	5645	59975	48186	728554	System.Net	WebConnection	private bool CheckReusable() { }
0x160E	5646	1305	48183	728558	System.Net	WebConnection	private Task Connect(WebOperation operation, CancellationToken cancellationToken) { }
0x161A	5658	17712	48173	299284	System.Threading.Tasks	TaskToApm	public static void End(IAsyncResult asyncResult) { }
0x161B	5659	8501	48556	332011	System.IO	Stream	public Task WriteAsync(byte[] buffer, int offset, int count) { }
0x161D	5661	1617	1896	304550	System.Text	StringBuilder	public StringBuilder Append(int value) { }
0x161E	5662	8200	48165	208434	System	Version	public static bool op_Equality(Version v1, Version v2) { }
0x1620	5664	59791	5003	180385	System	String	public string ToUpper() { }
0x1621	5665	47002	48186	724092	System.Net	WebRequest	public static WebRequest Create(string requestUriString) { }
0x1622	5666	23841	48183	725676	System.Net	AuthenticationManager	public static Authorization Authenticate(string challenge, WebRequest request, ICredentials credentials) { }
0x1629	5673	48812	48077	727284	System.Net	HttpWebResponse	internal void .ctor(Uri uri, string method, HttpStatusCode status, WebHeaderCollection headers) { }
0x162B	5675	10757	48173	723932	System.Net	WebHeaderCollection	public void .ctor() { }
0x162C	5676	192	48556	728572	System.Net	WebConnection	internal static bool ReadLine(byte[] buffer, ref int start, int max, ref string output) { }
0x162F	5679	32040	1236	180325	System	String	public string[] Split(char separator, StringSplitOptions options = 0) { }
0x1630	5680	29779	48183	180126	System	String	public static int Compare(string strA, string strB, bool ignoreCase) { }
0x1637	5687	47105	48183	728566	System.Net	WebConnection	internal Task<WebRequestStream> InitConnection(WebOperation operation, CancellationToken cancellationToken) { }
0x1639	5689	47103	48165	729334	System.Net	WebRequestStream	internal Task Initialize(CancellationToken cancellationToken) { }
0x163C	5692	59763	48200	728636	System.Net	WebConnectionStream	protected void .ctor(WebConnection cnc, WebOperation operation) { }
0x163D	5693	10751	48165	729577	System.Net	WebResponseStream	internal Task InitReadAsync(CancellationToken cancellationToken) { }
0x163E	5694	16373	48173	728920	System.Net	WebOperation	private void SetCanceled() { }
0x163F	5695	10750	48194	728923	System.Net	WebOperation	private void SetError(Exception error) { }
0x1640	5696	10033	48194	728935	System.Net	WebOperation	internal void ThrowIfDisposed(CancellationToken cancellationToken) { }
0x1643	5699	23843	48165	729346	System.Net	WebRequestStream	private Task WriteChunkTrailer_inner(CancellationToken cancellationToken) { }
0x1645	5701	59811	48200	728973	System.Net	WebOperation	internal void CompleteRequestWritten(WebRequestStream stream, Exception error) { }
0x1646	5702	48751	48406	729327	System.Net	WebRequestStream	private Task ProcessWrite(byte[] buffer, int offset, int size, CancellationToken cancellationToken) { }
0x164A	5706	1673	48165	728929	System.Net	WebOperation	internal ExceptionDispatchInfo CheckDisposed(CancellationToken cancellationToken) { }
0x164C	5708	59815	1551	305747	System.Text	Encoding	public static Encoding get_ASCII() { }
0x164D	5709	14355	48340	729330	System.Net	WebRequestStream	private void CheckWriteOverflow(long contentLength, long totalWritten, long size) { }
0x1654	5716	27774	48077	723736	System.Net	WebException	internal void .ctor(string message, WebExceptionStatus status, WebExceptionInternalStatus internalStatus, Exception innerException) { }
0x1655	5717	142889	48186	729312	System.Net	WebRequestStream	internal BufferOffsetSize GetWriteBuffer() { }
0x1659	5721	4211	48194	296609	System.Threading	CancellationTokenSource	public void CancelAfter(int millisecondsDelay) { }
0x165F	5727	48813	48406	729547	System.Net	WebResponseStream	private Task<int> ProcessRead(byte[] buffer, int offset, int size, CancellationToken cancellationToken) { }
0x1661	5729	1250	48556	729573	System.Net	WebResponseStream	private WebException GetReadException(WebExceptionStatus status, Exception error, string where) { }
0x1664	5732	48815	48173	330162	System.IO	IOException	public void .ctor() { }
0x1669	5737	9889	48165	729560	System.Net	WebResponseStream	private Task<byte[]> ReadAllAsyncInner(CancellationToken cancellationToken) { }
0x166A	5738	131978	48073	725760	System.Net	BufferedReadStream	public void .ctor(WebOperation operation, Stream innerStream, BufferOffsetSize readBuffer) { }
0x166B	5739	48749	48200	724333	System.Net	BufferOffsetSize	internal void .ctor(byte[] buffer, bool copyBuffer) { }
0x166D	5741	59762	48556	729580	System.Net	WebResponseStream	private bool GetResponse(BufferOffsetSize buffer, ref int pos, ref ReadState state) { }
0x166E	5742	1526	48194	729556	System.Net	WebResponseStream	private void Initialize(BufferOffsetSize buffer) { }
0x1670	5744	27789	48173	729611	System.Net.NetworkInformation	NetworkInformationException	public void .ctor() { }
0x1674	5748	78846	48406	730499	System.Net.Sockets	Socket	public int Receive(byte[] buffer, int offset, int size, SocketFlags socketFlags) { }
0x1675	5749	267	48406	730493	System.Net.Sockets	Socket	public int Send(byte[] buffer, int offset, int size, SocketFlags socketFlags) { }
0x1677	5751	78875	48133	730517	System.Net.Sockets	Socket	public IAsyncResult BeginReceive(byte[] buffer, int offset, int size, SocketFlags socketFlags, AsyncCallback callback, object state) { }
0x1678	5752	78889	48165	730520	System.Net.Sockets	Socket	public int EndReceive(IAsyncResult asyncResult) { }
0x1679	5753	78873	48133	730511	System.Net.Sockets	Socket	public IAsyncResult BeginSend(byte[] buffer, int offset, int size, SocketFlags socketFlags, AsyncCallback callback, object state) { }
0x167A	5754	41	48165	730514	System.Net.Sockets	Socket	public int EndSend(IAsyncResult asyncResult) { }
0x167B	5755	78865	48384	208778	System	ThrowHelper	internal static void ThrowArgumentOutOfRangeException() { }
0x167C	5756	16651	48136	730424	System.Net.Sockets	Socket	internal ValueTask<int> ReceiveAsync(Memory<byte> buffer, SocketFlags socketFlags, bool fromNetworkStream, CancellationToken cancellationToken) { }
0x167E	5758	16644	48077	730430	System.Net.Sockets	Socket	internal ValueTask SendAsyncForNetworkStream(ReadOnlyMemory<byte> buffer, SocketFlags socketFlags, CancellationToken cancellationToken) { }
0x167F	5759	54206	48186	299374	System.Threading.Tasks	ValueTask	public Task AsTask() { }
0x1687	5767	30972	3616	298044	System.Threading	WaitCallback	public void .ctor(object object, IntPtr method) { }
0x1688	5768	53987	48186	298316	System.Threading	ThreadPool	public static bool QueueUserWorkItem(WaitCallback callBack) { }
0x1698	5784	19671	48165	724595		TimerThread.TimerQueue	internal bool Fire(out int nextExpiration) { }
0x1699	5785	60045	48165	194582	System	Math	public static uint Min(uint val1, uint val2) { }
0x169A	5786	36075	48183	298430	System.Threading	WaitHandle	public static int WaitAny(WaitHandle[] waitHandles, int millisecondsTimeout, bool exitContext) { }
0x169B	5787	2811	48186	723446	System.Net	NclUtilities	internal static bool IsFatal(Exception exception) { }
0x16B3	5811	44439	48173	725187	System.Net	PathList	public void .ctor() { }
0x16B4	5812	94545	48200	725115	System.Net	CookieContainer	private void AddRemoveDomain(string key, PathList value) { }
0x16B7	5815	94542	48173	725035	System.Net	CookieCollection	public void .ctor() { }
0x16B8	5816	127863	48200	725202	System.Net	PathList	public void set_Item(string s, object value) { }
0x16B9	5817	44441	48186	724798	System.Net	Cookie	public bool get_Expired() { }
0x16BC	5820	127888	48165	725121	System.Net	CookieContainer	private bool AgeCookies(string domain) { }
0x16D4	5844	39781	48186	724957	System.Net	CookieParser	internal Cookie Get() { }
0x16D6	5846	127868	1494	192423	System	FormatException	public void .ctor(string message) { }
0x16D7	5847	127884	48133	724819	System.Net	Cookie	internal bool VerifySetDefaults(CookieVariant variant, Uri uri, bool isLocalDomain, string localDomain, bool set_default, bool isThrow) { }
0x16DC	5852	44434	1626	191739	System	DateTime	public static DateTime get_Now() { }
0x16E2	5858	38729	48220	723509	System.Net	ExceptionHelper	internal static WebException get_RequestAbortedException() { }
0x16E3	5859	3723	48186	723570	System.Net	KnownHttpVerb	public static KnownHttpVerb Parse(string name) { }
0x16E4	5860	11443	48194	723646	System.Net	ProtocolViolationException	public void .ctor(string message) { }
0x16E8	5864	38661	1094	189344	System	ArgumentException	public void .ctor(string message, string paramName) { }
0x16E9	5865	97558	48165	724505	System.Net	LazyAsyncResult	private object WaitForCompletion(bool snap) { }
0x16EA	5866	10945	48186	724517	System.Net	NetRes	public static string GetWebStatusString(WebExceptionStatus Status) { }
0x16EB	5867	2666	48186	704694	System	Uri	public string get_LocalPath() { }
0x16EE	5870	21047	48077	725435	System.Net	FileWebResponse	internal void .ctor(FileWebRequest request, Uri uri, FileAccess access, bool asyncHint) { }
0x16EF	5871	10753	48222	332489	System.IO	FileStream	public void .ctor(string path, FileMode mode, FileAccess access, FileShare share, int bufferSize, bool useAsync) { }
0x16F2	5874	10754	2459	194056	System	Int64	public string ToString(IFormatProvider provider) { }
0x16F5	5877	5332	48186	298484	System.Threading	Interlocked	public static int Increment(ref int location) { }
0x16F6	5878	9170	48165	724514	System.Net	NetRes	public static string GetWebStatusString(string Res, WebExceptionStatus Status) { }
0x16F7	5879	116734	48200	724484	System.Net	LazyAsyncResult	protected void ProtectedInvokeCallback(object result, IntPtr userToken) { }
0x16F8	5880	54041	48173	725350	System.Net	FileWebRequest	internal void UnblockReader() { }
0x16FB	5883	116815	41076	332564	System.IO	FileStream	public override void Write(byte[] array, int offset, int count) { }
0x16FC	5884	116813	48114	332558	System.IO	FileStream	public override IAsyncResult BeginRead(byte[] array, int offset, int numBytes, AsyncCallback userCallback, object stateObject) { }
0x16FD	5885	116814	48165	332561	System.IO	FileStream	public override int EndRead(IAsyncResult asyncResult) { }
0x16FE	5886	116812	48114	332570	System.IO	FileStream	public override IAsyncResult BeginWrite(byte[] array, int offset, int numBytes, AsyncCallback userCallback, object stateObject) { }
0x1700	5888	1630	3651	706336	System.Text.RegularExpressions	Regex	public void .ctor(string pattern, RegexOptions options) { }
0x1703	5891	101457	48186	314804	System.Runtime.InteropServices	Marshal	public static IntPtr SecureStringToGlobalAllocUnicode(SecureString s) { }
0x1704	5892	53870	48186	314726	System.Runtime.InteropServices	Marshal	public static string PtrToStringUni(IntPtr ptr) { }
0x1714	5908	99678	48165	727674	System.Net	RequestStream	public override int EndRead(IAsyncResult ares) { }
0x1715	5909	37078	48073	727478	System.Net	MonoChunkParser	public void Write(byte[] buffer, int offset, int size) { }
0x1716	5910	99675	48556	727472	System.Net	MonoChunkParser	public int Read(byte[] buffer, int offset, int size) { }
0x1717	5911	9271	48186	727484	System.Net	MonoChunkParser	public bool get_WantMore() { }
0x1718	5912	99677	48173	726672	System.Net	HttpStreamAsyncResult	public void Complete() { }
0x1719	5913	1240	48186	727490	System.Net	MonoChunkParser	public int get_ChunkLeft() { }
0x171A	5914	34389	48200	189961	System	AsyncCallback	public void .ctor(object object, IntPtr method) { }
0x1726	5926	78834	48220	730460	System.Net.Sockets	Socket	public static bool get_OSSupportsIPv6() { }
0x1727	5927	78894	48220	730457	System.Net.Sockets	Socket	public static bool get_OSSupportsIPv4() { }
0x1728	5928	112812	48165	730601	System.Net.Sockets	Socket	public bool AcceptAsync(SocketAsyncEventArgs e) { }
0x1738	5944	115801	40785	1076717	GravityEngine.Utils	GE_PropertiesChecker	public static bool IsNumeric(object obj) { }
0x1739	5945	13064	48186	1076723	GravityEngine.Utils	GE_PropertiesChecker	public static bool IsDictionary(object obj) { }
0x1740	5952	791	6411	1076752	GravityEngine.Utils	GE_PropertiesChecker	public static bool CheckString(string eventName) { }
0x175D	5981	53677	4259	190969	System	Convert	public static int ToInt32(object value) { }
0x1778	6008	1193	2976	181321	System	TimeZoneInfo	public static TimeZoneInfo get_Local() { }
0x177A	6010	39818	48173	1075989	GravityEngine	GravityEngineAPI	public static void TrackMPCreateRole(string roleName) { }
0x177B	6011	1193	48384	1075995	GravityEngine	GravityEngineAPI	public static void TrackMPTutorialFinish() { }
0x177D	6013	53639	48172	788969	UnityEngine	WaitForSeconds	public void .ctor(float seconds) { }
