rva_hex	rva_dec	wasm_func	dump_line	namespace	declaring_type_context	signature
0x1EF01	126721	48162	937070	UnityEngine.Rendering	LensFlareDataElementSRP	public float get_sdfRoundness() { }
0x1EF02	126722	48172	937073	UnityEngine.Rendering	LensFlareDataElementSRP	public void set_sdfRoundness(float value) { }
0x1EF03	126723	48173	937086	UnityEngine.Rendering	LensFlareDataSRP	public void .ctor() { }
0x1EF04	126724	48222	937153	UnityEngine.Rendering	PowerOfTwoTextureAtlas	"public void .ctor(int size, int mipPadding, GraphicsFormat format, FilterMode filterMode = 0, string name = """", bool useMipMap = True) { }"
0x1EF05	126725	1344	937156	UnityEngine.Rendering	PowerOfTwoTextureAtlas	public int get_mipPadding() { }
0x1EF06	126726	48186	937159	UnityEngine.Rendering	PowerOfTwoTextureAtlas	private int GetTexturePadding() { }
0x1EF07	126727	48073	937162	UnityEngine.Rendering	PowerOfTwoTextureAtlas	public static Vector4 GetPayloadScaleOffset(in Vector2 textureSize, in Vector2 paddingSize, in Vector4 scaleOffset) { }
0x1EF08	126728	48222	937165	UnityEngine.Rendering	PowerOfTwoTextureAtlas	private void Blit2DTexture(CommandBuffer cmd, Vector4 scaleOffset, Texture texture, Vector4 sourceScaleOffset, bool blitMips, PowerOfTwoTextureAtlas.BlitType blitType) { }
0x1EF09	126729	48222	937168	UnityEngine.Rendering	PowerOfTwoTextureAtlas	public override void BlitTexture(CommandBuffer cmd, Vector4 scaleOffset, Texture texture, Vector4 sourceScaleOffset, bool blitMips = True, int overrideInstanceID = -1) { }
0x1EF0A	126730	48073	937171	UnityEngine.Rendering	PowerOfTwoTextureAtlas	private void TextureSizeToPowerOfTwo(Texture texture, ref int width, ref int height) { }
0x1EF0B	126731	48200	937174	UnityEngine.Rendering	PowerOfTwoTextureAtlas	private Vector2 GetPowerOfTwoTextureSize(Texture texture) { }
0x1EF0C	126732	48133	937177	UnityEngine.Rendering	PowerOfTwoTextureAtlas	public override bool AllocateTexture(CommandBuffer cmd, ref Vector4 scaleOffset, Texture texture, int width, int height, int overrideInstanceID = -1) { }
0x37D3	14291	10648	937189	UnityEngine.Rendering	RTHandleStaticHelpers	public static void SetRTHandleStaticWrapper(RenderTargetIdentifier rtId) { }
0x1EF0D	126733	48194	937192	UnityEngine.Rendering	RTHandleStaticHelpers	public static void SetRTHandleUserManagedWrapper(ref RTHandle rtWrapper, RenderTargetIdentifier rtId) { }
0x1EF0E	126734	48194	937230	UnityEngine.Rendering	RTHandle	public Vector2 get_scaleFactor() { }
0x1EF0F	126735	48194	937234	UnityEngine.Rendering	RTHandle	internal void set_scaleFactor(Vector2 value) { }
0x1EF10	126736	48186	937238	UnityEngine.Rendering	RTHandle	public bool get_useScaling() { }
0x1EF11	126737	48194	937242	UnityEngine.Rendering	RTHandle	internal void set_useScaling(bool value) { }
0x1EF12	126738	48194	937246	UnityEngine.Rendering	RTHandle	public Vector2Int get_referenceSize() { }
0x1EF13	126739	48194	937250	UnityEngine.Rendering	RTHandle	internal void set_referenceSize(Vector2Int value) { }
0x361C	13852	48194	937253	UnityEngine.Rendering	RTHandle	public RTHandleProperties get_rtHandleProperties() { }
0x1EF14	126740	1032	937256	UnityEngine.Rendering	RTHandle	public RenderTexture get_rt() { }
0x1EF15	126741	48194	937259	UnityEngine.Rendering	RTHandle	public RenderTargetIdentifier get_nameID() { }
0x1EF16	126742	1539	937262	UnityEngine.Rendering	RTHandle	public string get_name() { }
0x1EF17	126743	1087	937265	UnityEngine.Rendering	RTHandle	internal void .ctor(RTHandleSystem owner) { }
0x3657	13911	2494	937268	UnityEngine.Rendering	RTHandle	public static RenderTargetIdentifier op_Implicit(RTHandle handle) { }
0x37A4	14244	8660	937271	UnityEngine.Rendering	RTHandle	public static Texture op_Implicit(RTHandle handle) { }
0x1EF18	126744	48186	937274	UnityEngine.Rendering	RTHandle	public static RenderTexture op_Implicit(RTHandle handle) { }
0x1EF19	126745	48194	937277	UnityEngine.Rendering	RTHandle	internal void SetRenderTexture(RenderTexture rt) { }
0x1EF1A	126746	48194	937280	UnityEngine.Rendering	RTHandle	internal void SetTexture(Texture tex) { }
0x1EF1B	126747	48194	937283	UnityEngine.Rendering	RTHandle	internal void SetTexture(RenderTargetIdentifier tex) { }
0x1EF1C	126748	8661	937286	UnityEngine.Rendering	RTHandle	public int GetInstanceID() { }
0x37FA	14330	1708	937289	UnityEngine.Rendering	RTHandle	public void Release() { }
0x1EF1D	126749	48200	937292	UnityEngine.Rendering	RTHandle	public Vector2Int GetScaledSize(Vector2Int refSize) { }
0x1EF1E	126750	47987	937295	UnityEngine.Rendering	RTHandle	public void SwitchToFastMemory(CommandBuffer cmd, float residencyFraction = 1, FastMemoryFlags flags = 1, bool copyContents = False) { }
0x1EF1F	126751	13895	937310	UnityEngine.Rendering	RTHandles	public static RTHandleProperties get_rtHandleProperties() { }
0x1EF20	126752	13896	937313	UnityEngine.Rendering	RTHandles	"public static RTHandle Alloc(int width, int height, int slices = 1, DepthBits depthBufferBits = 0, GraphicsFormat colorFormat = 4, FilterMode filterMode = 0, TextureWrapMode wrapMode = 0, TextureDimension dimension = 2, bool enableRandomWrite = False, bool useMipMap = False, bool autoGenerateMips = True, bool isShadowMap = False, int anisoLevel = 1, float mipMapBias = 0, MSAASamples msaaSamples = 1, bool bindTextureMS = False, bool useDynamicScale = False, RenderTextureMemoryless memoryless = 0, VRTextureUsage vrUsage = 0, string name = """") { }"
0x1EF21	126753	8658	937316	UnityEngine.Rendering	RTHandles	"public static RTHandle Alloc(in RenderTextureDescriptor descriptor, FilterMode filterMode = 0, TextureWrapMode wrapMode = 0, bool isShadowMap = False, int anisoLevel = 1, float mipMapBias = 0, string name = """") { }"
0x1EF22	126754	48235	937319	UnityEngine.Rendering	RTHandles	"public static RTHandle Alloc(Vector2 scaleFactor, int slices = 1, DepthBits depthBufferBits = 0, GraphicsFormat colorFormat = 4, FilterMode filterMode = 0, TextureWrapMode wrapMode = 0, TextureDimension dimension = 2, bool enableRandomWrite = False, bool useMipMap = False, bool autoGenerateMips = True, bool isShadowMap = False, int anisoLevel = 1, float mipMapBias = 0, MSAASamples msaaSamples = 1, bool bindTextureMS = False, bool useDynamicScale = False, RenderTextureMemoryless memoryless = 0, VRTextureUsage vrUsage = 0, string name = """") { }"
0x1EF23	126755	48235	937322	UnityEngine.Rendering	RTHandles	"public static RTHandle Alloc(ScaleFunc scaleFunc, int slices = 1, DepthBits depthBufferBits = 0, GraphicsFormat colorFormat = 4, FilterMode filterMode = 0, TextureWrapMode wrapMode = 0, TextureDimension dimension = 2, bool enableRandomWrite = False, bool useMipMap = False, bool autoGenerateMips = True, bool isShadowMap = False, int anisoLevel = 1, float mipMapBias = 0, MSAASamples msaaSamples = 1, bool bindTextureMS = False, bool useDynamicScale = False, RenderTextureMemoryless memoryless = 0, VRTextureUsage vrUsage = 0, string name = """") { }"
0x1EF24	126756	8659	937325	UnityEngine.Rendering	RTHandles	public static RTHandle Alloc(Texture tex) { }
0x1EF25	126757	8657	937328	UnityEngine.Rendering	RTHandles	public static RTHandle Alloc(RenderTargetIdentifier tex) { }
0x1EF26	126758	8656	937331	UnityEngine.Rendering	RTHandles	public static RTHandle Alloc(RenderTargetIdentifier tex, string name) { }
0x1EF27	126759	21161	937334	UnityEngine.Rendering	RTHandles	public static void Initialize(int width, int height) { }
0x1EF28	126760	48173	937337	UnityEngine.Rendering	RTHandles	public static void Release(RTHandle rth) { }
0x3694	13972	36727	937340	UnityEngine.Rendering	RTHandles	public static void SetHardwareDynamicResolutionState(bool hwDynamicResRequested) { }
0x36F2	14066	36726	937343	UnityEngine.Rendering	RTHandles	public static void SetReferenceSize(int width, int height) { }
0x1EF29	126761	36725	937346	UnityEngine.Rendering	RTHandles	private static void .cctor() { }
0x1EF2A	126762	48200	937355	UnityEngine.Rendering	ScaleFunc	public void .ctor(object object, IntPtr method) { }
0x1EF2B	126763	48200	937358	UnityEngine.Rendering	ScaleFunc	public virtual Vector2Int Invoke(Vector2Int size) { }
0x1EF2C	126764	48194	937390	UnityEngine.Rendering	RTHandleSystem	public RTHandleProperties get_rtHandleProperties() { }
0x1EF2D	126765	21162	937393	UnityEngine.Rendering	RTHandleSystem	public void .ctor() { }
0x1EF2E	126766	48173	937396	UnityEngine.Rendering	RTHandleSystem	public void Dispose() { }
0x1EF2F	126767	21165	937399	UnityEngine.Rendering	RTHandleSystem	public void Initialize(int width, int height) { }
0x1EF30	126768	48194	937402	UnityEngine.Rendering	RTHandleSystem	public void Release(RTHandle rth) { }
0x1EF31	126769	48194	937405	UnityEngine.Rendering	RTHandleSystem	internal void Remove(RTHandle rth) { }
0x1EF32	126770	48200	937408	UnityEngine.Rendering	RTHandleSystem	public void SetReferenceSize(int width, int height) { }
0x1EF33	126771	13897	937411	UnityEngine.Rendering	RTHandleSystem	public void SetReferenceSize(int width, int height, bool reset) { }
0x1EF34	126772	21166	937414	UnityEngine.Rendering	RTHandleSystem	internal Vector2 CalculateRatioAgainstMaxSize(in Vector2Int viewportSize) { }
0x1EF35	126773	21163	937417	UnityEngine.Rendering	RTHandleSystem	public void SetHardwareDynamicResolutionState(bool enableHWDynamicRes) { }
0x1EF36	126774	1793	937420	UnityEngine.Rendering	RTHandleSystem	public int GetMaxWidth() { }
0x1EF37	126775	2114	937423	UnityEngine.Rendering	RTHandleSystem	public int GetMaxHeight() { }
0x1EF38	126776	48194	937426	UnityEngine.Rendering	RTHandleSystem	private void Dispose(bool disposing) { }
0x1EF39	126777	21164	937429	UnityEngine.Rendering	RTHandleSystem	private void Resize(int width, int height, bool sizeChanged) { }
0x1EF3A	126778	48308	937432	UnityEngine.Rendering	RTHandleSystem	"public RTHandle Alloc(int width, int height, int slices = 1, DepthBits depthBufferBits = 0, GraphicsFormat colorFormat = 4, FilterMode filterMode = 0, TextureWrapMode wrapMode = 0, TextureDimension dimension = 2, bool enableRandomWrite = False, bool useMipMap = False, bool autoGenerateMips = True, bool isShadowMap = False, int anisoLevel = 1, float mipMapBias = 0, MSAASamples msaaSamples = 1, bool bindTextureMS = False, bool useDynamicScale = False, RenderTextureMemoryless memoryless = 0, VRTextureUsage vrUsage = 0, string name = """") { }"
0x1EF3B	126779	7181	937435	UnityEngine.Rendering	RTHandleSystem	"public RTHandle Alloc(int width, int height, TextureWrapMode wrapModeU, TextureWrapMode wrapModeV, TextureWrapMode wrapModeW = 0, int slices = 1, DepthBits depthBufferBits = 0, GraphicsFormat colorFormat = 4, FilterMode filterMode = 0, TextureDimension dimension = 2, bool enableRandomWrite = False, bool useMipMap = False, bool autoGenerateMips = True, bool isShadowMap = False, int anisoLevel = 1, float mipMapBias = 0, MSAASamples msaaSamples = 1, bool bindTextureMS = False, bool useDynamicScale = False, RenderTextureMemoryless memoryless = 0, VRTextureUsage vrUsage = 0, string name = """") { }"
0x1EF3C	126780	48491	937438	UnityEngine.Rendering	RTHandleSystem	"public RTHandle Alloc(Vector2 scaleFactor, int slices = 1, DepthBits depthBufferBits = 0, GraphicsFormat colorFormat = 4, FilterMode filterMode = 0, TextureWrapMode wrapMode = 0, TextureDimension dimension = 2, bool enableRandomWrite = False, bool useMipMap = False, bool autoGenerateMips = True, bool isShadowMap = False, int anisoLevel = 1, float mipMapBias = 0, MSAASamples msaaSamples = 1, bool bindTextureMS = False, bool useDynamicScale = False, RenderTextureMemoryless memoryless = 0, VRTextureUsage vrUsage = 0, string name = """") { }"
0x1EF3D	126781	48491	937441	UnityEngine.Rendering	RTHandleSystem	"public RTHandle Alloc(ScaleFunc scaleFunc, int slices = 1, DepthBits depthBufferBits = 0, GraphicsFormat colorFormat = 4, FilterMode filterMode = 0, TextureWrapMode wrapMode = 0, TextureDimension dimension = 2, bool enableRandomWrite = False, bool useMipMap = False, bool autoGenerateMips = True, bool isShadowMap = False, int anisoLevel = 1, float mipMapBias = 0, MSAASamples msaaSamples = 1, bool bindTextureMS = False, bool useDynamicScale = False, RenderTextureMemoryless memoryless = 0, VRTextureUsage vrUsage = 0, string name = """") { }"
0x1EF3E	126782	48308	937444	UnityEngine.Rendering	RTHandleSystem	private RTHandle AllocAutoSizedRenderTexture(int width, int height, int slices, DepthBits depthBufferBits, GraphicsFormat colorFormat, FilterMode filterMode, TextureWrapMode wrapMode, TextureDimension dimension, bool enableRandomWrite, bool useMipMap, bool autoGenerateMips, bool isShadowMap, int anisoLevel, float mipMapBias, MSAASamples msaaSamples, bool bindTextureMS, bool useDynamicScale, RenderTextureMemoryless memoryless, VRTextureUsage vrUsage, string name) { }
0x1EF3F	126783	48165	937447	UnityEngine.Rendering	RTHandleSystem	public RTHandle Alloc(Texture texture) { }
0x1EF40	126784	48165	937450	UnityEngine.Rendering	RTHandleSystem	public RTHandle Alloc(RenderTargetIdentifier texture) { }
0x1EF41	126785	48183	937453	UnityEngine.Rendering	RTHandleSystem	public RTHandle Alloc(RenderTargetIdentifier texture, string name) { }
0x1EF45	126789	48406	937467		AtlasAllocator.AtlasNode	public AtlasAllocator.AtlasNode Allocate(ref ObjectPool<AtlasAllocator.AtlasNode> pool, int width, int height, bool powerOfTwoPadding) { }
0x1EF46	126790	48194	937470		AtlasAllocator.AtlasNode	public void Release(ref ObjectPool<AtlasAllocator.AtlasNode> pool) { }
0x1EF47	126791	48173	937473		AtlasAllocator.AtlasNode	public void .ctor() { }
0x1EF48	126792	48384	937489		AtlasAllocator.<>c	private static void .cctor() { }
0x1EF49	126793	1006	937492		AtlasAllocator.<>c	public void .ctor() { }
0x1EF4A	126794	1033	937495		AtlasAllocator.<>c	internal void <.ctor>b__6_0(AtlasAllocator.AtlasNode _) { }
0x1EF4B	126795	1033	937498		AtlasAllocator.<>c	internal void <.ctor>b__6_1(AtlasAllocator.AtlasNode _) { }
0x1EF42	126786	48073	937514	UnityEngine.Rendering	AtlasAllocator	public void .ctor(int width, int height, bool potPadding) { }
0x1EF43	126787	48556	937517	UnityEngine.Rendering	AtlasAllocator	public bool Allocate(ref Vector4 result, int width, int height) { }
0x1EF44	126788	48173	937520	UnityEngine.Rendering	AtlasAllocator	public void Reset() { }
0x1EF4C	126796	1067	937557	UnityEngine.Rendering	Texture2DAtlas	public RTHandle get_AtlasTexture() { }
0x1EF4D	126797	48212	937560	UnityEngine.Rendering	Texture2DAtlas	"public void .ctor(int width, int height, GraphicsFormat format, FilterMode filterMode = 0, bool powerOfTwoPadding = False, string name = """", bool useMipMap = True) { }"
0x1EF4E	126798	48173	937563	UnityEngine.Rendering	Texture2DAtlas	public void Release() { }
0x1EF4F	126799	48173	937566	UnityEngine.Rendering	Texture2DAtlas	public void ResetAllocator() { }
0x1EF50	126800	48183	937569	UnityEngine.Rendering	Texture2DAtlas	internal int GetTextureMipmapCount(int width, int height) { }
0x1EF51	126801	48165	937572	UnityEngine.Rendering	Texture2DAtlas	internal bool Is2D(Texture texture) { }
0x1EF52	126802	48183	937575	UnityEngine.Rendering	Texture2DAtlas	internal bool IsSingleChannelBlit(Texture source, Texture destination) { }
0x1EF53	126803	48222	937578	UnityEngine.Rendering	Texture2DAtlas	private void Blit2DTexture(CommandBuffer cmd, Vector4 scaleOffset, Texture texture, Vector4 sourceScaleOffset, bool blitMips, Texture2DAtlas.BlitType blitType) { }
0x1EF54	126804	48200	937581	UnityEngine.Rendering	Texture2DAtlas	internal void MarkGPUTextureValid(int instanceId, bool mipAreValid = False) { }
0x1EF55	126805	48194	937584	UnityEngine.Rendering	Texture2DAtlas	internal void MarkGPUTextureInvalid(int instanceId) { }
0x1EF56	126806	48222	937587	UnityEngine.Rendering	Texture2DAtlas	public virtual void BlitTexture(CommandBuffer cmd, Vector4 scaleOffset, Texture texture, Vector4 sourceScaleOffset, bool blitMips = True, int overrideInstanceID = -1) { }
0x1EF57	126807	48136	937590	UnityEngine.Rendering	Texture2DAtlas	public virtual void BlitCubeTexture2D(CommandBuffer cmd, Vector4 scaleOffset, Texture texture, bool blitMips = True, int overrideInstanceID = -1) { }
0x1EF58	126808	48133	937593	UnityEngine.Rendering	Texture2DAtlas	public virtual bool AllocateTexture(CommandBuffer cmd, ref Vector4 scaleOffset, Texture texture, int width, int height, int overrideInstanceID = -1) { }
0x1EF59	126809	48406	937596	UnityEngine.Rendering	Texture2DAtlas	public virtual bool AllocateTextureWithoutBlit(int instanceId, int width, int height, ref Vector4 scaleOffset) { }
0x1EF5A	126810	48165	937599	UnityEngine.Rendering	Texture2DAtlas	public int GetTextureID(Texture texture) { }
0x1EF5B	126811	48183	937602	UnityEngine.Rendering	Texture2DAtlas	public bool IsCached(out Vector4 scaleOffset, Texture texture) { }
0x1EF5C	126812	48183	937605	UnityEngine.Rendering	Texture2DAtlas	public bool IsCached(out Vector4 scaleOffset, int id) { }
0x1EF5D	126813	48183	937608	UnityEngine.Rendering	Texture2DAtlas	public virtual bool NeedsUpdate(Texture texture, bool needMips = False) { }
0x1EF5E	126814	48107	937611	UnityEngine.Rendering	Texture2DAtlas	public virtual bool UpdateTexture(CommandBuffer cmd, Texture oldTexture, Texture newTexture, ref Vector4 scaleOffset, Vector4 sourceScaleOffset, bool updateIfNeeded = True, bool blitMips = True) { }
0x1EF5F	126815	48114	937614	UnityEngine.Rendering	Texture2DAtlas	public virtual bool UpdateTexture(CommandBuffer cmd, Texture texture, ref Vector4 scaleOffset, bool updateIfNeeded = True, bool blitMips = True) { }
0x1EF60	126816	48384	937617	UnityEngine.Rendering	Texture2DAtlas	private static void .cctor() { }
0x1EF61	126817	48173	937646	UnityEngine.Rendering	TextureXR	public static void set_maxViews(int value) { }
0x1EF62	126818	48220	937649	UnityEngine.Rendering	TextureXR	public static int get_slices() { }
